COD_ACCIDE;FechaDelAccidente;HoraDelAccidente;ClaseDelAccidente;SecuenciaAccidente;CantidadDeFallecidos;CantidadDeLesionados;Direccion;LugarReferencia;y;x;CondClimatica;CausaFactorPrincipal;CausaEspecifica;OtraCausa;Observaciones
A-2023-09-106;07/09/2023;16:20;DESPISTE;Y ATROPELLO POR APLASTAMIENTO;1;1;TROCHA CARROZABLE PENETRACION AL ANEXO DE PUNA - JULCAN ;;-11.74488;-75.41777;SOLEADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);ACCION DEL CONDUCTOR QUE DEBIDO A LA PERDIDA DE CONTROL DE SU UNIDAD POR CAUSAS QUE LINDARIAN EXCESO DE CONFIANZA GUIO SU UNIDAD CON LA INTENCION DE SALIR DEL TERRENO FANGOSO, EN ESA CIRCUNSTANCIA QUE CONFLUYE CON EL DESPLAZAMIENTO DE LA SPERSONAS PRODUCIENDOSE EL ATROPELLO;NINGUNO
A-2023-09-107;09/09/2023;19:30;CHOQUE;;1;2;CARRETERA CENTRAL LA OROYA - PASCO KM. 61 900;;-11.0874824;-75.9970533;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);LA ACCION DEL CONDUCTOR BFE-537 AL DESPLAZAR SU UNIDAD A UNA VELOCIDAD QUE RESULTO NO APROPIADA, QUE SI BIEN PODRIA PRESUMIRSE ESTA DENTRO DE LO PERMITIDO PARA LA CLASE DE VIA, NO FUE LA PRUDENTE PORQUE NO LE PERMITIO REALIZAR UNA MANIBRA EFICAZ PARA EVITAR EL ACCIDNETE;NINGUNO
A-2023-09-108;15/09/2023;14:25;CHOQUE;;1;4;CARRETERA CENTRAL LA OROYA-CERRO DE PASCO KM. 88 100;;-10.892565;-76.081715;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);LA ACCION DEL CONDUCTOR DEL VEHICUL F9B398, AL NO VALORAR LOS RISGOS EXISTENTES EN SU EJE DE MARCHA ;NINGUNO
A-2023-09-109;30/09/2023;19:00;ATROPELLO;ATROPELLO POR APLASTAMIENTO;1;1;CARRETERA ANTIGUA A CALANA KM 10;;-17.962042;-70.187507;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;
A-2023-09-11;12/09/2023;05:50;ATROPELLO;ATROPELLO DE PEATÓN;1;1;AV. JUAN PARDO DE MIGUEL CDRA. 04 ;;-6.391068;-77.497284;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;FALTA ALGUNAS DILIGENCIAS, COMO PERITAJE DE DAÑOS ENTRE OTROS PARA DETERMINAS LAS CAUSAS
A-2023-09-110;24/09/2023;05:00;CHOQUE;DESPISTE Y ATROPELLO;1;1;AV. MARISCAL CASTILLA INTERSECCION JR. JORGE CHAVEZ;;-12.05062;-75.221539;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;GIRAR IMPRUDENTEMENTE;;NINGUNO
A-2023-09-111;28/09/2023;20:50;ATROPELLO;;1;0;AV. 02 DE MAYO CDRA. 02;;-12.12396787;-75.1731287049671;DESPEJADO;IMPRUDENCIA DEL PEATÓN;ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;NINGUNO
A-2023-09-112;30/09/2023;17:30;DESPISTE;;1;2;CARRETERA DE PENETRACION CARHUAMAYO-PAUCARTAMBO PARAJE MANCAN;;-10.89983119;-75.97681054863266;LLUVIOSO;;;;NINGUNO
A-2023-09-113;08/09/2023;06:30;ESPECIAL;ESPECIAL;1;0;PARAJE PICHAS DEL C.P CASACANCHA - DISTRITO DE INGENIO;;-11.923284;-75.273948;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;NINGUNO
A-2023-09-114;25/09/2023;06:15;CHOQUE;MUERTE ;1;1;CARRETERA FEDERICO BASADRE KM 26;CARRIL SUR DEL KM 26 DE LA CFB;-8.448886763;-74.76860408192664;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;IMPRUDENCIA DEL CONDUCTOR DE LA UT2: LA PERSONA DE ADER KRSITEL AMBICHO SABINO, AL CONDUCIR SU VEHICULO A UNA VELOCIDAD QUE RESULTO NO APROPIADO PARA LA CIRCUNSTANCIAS DEL MOMENTO
A-2023-09-115;12/09/2023;11:00;DESPISTE;VOLCADURA Y CHOQUE;2;35;CARRETERA VIA LOS LIBERTADORES ;SALLALLI;-13.281071;-74.307477;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;VIA ASFALTADA EN BUEN ESTADO DE CONSERVACION
A-2023-09-116;18/09/2023;23:30;ATROPELLO;-;1;0;AV CIRCUNVALACION ESTE ;JR SUCRE;-15.485922;-70.124254;DESPEJADO;NEGLIGENCIA DEL CONDUCTOR;OTRO (NEGLIGENCIA DEL CONDUCTOR);NEGLIGENCIA DE LOS PROGENITORES;NINGUNA 
A-2023-09-117;18/09/2023;20:10;ESPECIAL;MUERTE Y DAÑOS MATERIALES;1;0;VIA LOS LIBERTADORES;;-13.340325;-74.43667;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);LLEVAR OBJETOS SIN ASEGURAR;EL VEHICULO FUGADO LLEVABA UN PALO DE BAMBU SIN ASEGURAR QUE ATRAVESÓ AL OMNIBUS
A-2023-09-118;02/09/2023;23:00;DESPISTE;-;1;0;KM 517 440;COMUNIDAD POTONI;-14.498504;-69.281092;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;FATIGA Y/O CANSANCIO;;NINGUNA 
A-2023-09-119;22/09/2023;17:15;ATROPELLO;-;1;0;KM 38 460;-;-15.2768256;-69.9119287;DESPEJADO;IMPRUDENCIA DEL PEATÓN;CRUCE INDEBIDO POR LA CALZADA;;NINGUNA 
A-2023-09-120;08/09/2023;11:00;CHOQUE;;1;0;AV. PERU CDRA. 33;ALTURA AV. 27 DE NOVIEMBRE;-12.03111589;-77.08406933;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES
A-2023-09-121;08/09/2023;18:00;CHOQUE;VOLCADURA Y CAÍDA;1;0;AV. 3 DE OCTUBRE CON AV. AGROINDUSTRIAL;;-12.21545873;-76.92889863;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;NINGUNA
A-2023-09-122;08/09/2023;23:50;ATROPELLO;;1;0;AV. ALFREDO BENAVIDES CDRA. 14 CON AV. ROOSEVELT CDRA. 61;;-12.12627945;-77.01810026;DESPEJADO;IMPRUDENCIA DEL PEATÓN;OTRO (IMPRUDENCIA DEL PEATÓN);;NINGUNA
A-2023-09-123;11/09/2023;03:40;ATROPELLO;VOLCADURA;2;0;CARRETERA PANAMERICANA NORTE KM. 32;ALTURA PUENTE GRANADAL;-11.85076964;-77.0919663;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;NINGUNA
A-2023-09-124;09/09/2023;06:30;CHOQUE;;1;0;CARRETERA PANAMERICANA SUR KM. 14.800;ALTURA BYPASS VILLA EL SALVADOR;-12.18818944;-76.97369258;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;NINGUNA
A-2023-09-125;10/09/2023;18:20;ATROPELLO;;1;0;JR. GENERAL FEDERICO VARELA C10;ALTURA GRIFO PRIMAX;-12.05928678;-77.04611754;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;NO SE DETALLA LA CAUSA ESPECIFICA
A-2023-09-126;13/09/2023;00:30;ATROPELLO;;1;0;VIA DE EVITAMIENTO KM 7.500;ALTURA PARADERO ACHO;-12.04306636;-77.02281888;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-127;14/09/2023;09:00;CHOQUE;;1;23;CARRETERA PANAMERICANA SUR KM 43.500;;-12.355944;-76.800663;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;NINGUNA
A-2023-09-128;14/09/2023;18:00;CHOQUE;;1;2;AV. LAS FLORES CON AV. LOS GERANIOS;;-11.94939127;-76.72162645;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-129;15/09/2023;19:40;CHOQUE FUGA;CON ATROPELLO;3;0;AV. ELOY URETA CDRA 03 CON AV. MARISCAL GAMARRA CDRA 02;;-12.0685103;-76.99195231;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-13;16/09/2023;08:50;CHOQUE;VOLCADURA ;2;0;CARRETERA PANAMERICANA NORTE;.;-3.488623786;-80.2643809685904;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);FALTA DE CUIDADO Y PREVENCION ;
A-2023-09-130;16/09/2023;01:40;CHOQUE;;1;0;CARRETERA PANAMERICANA SUR;ALTURA PUENTE PENTAGONITO;-12.10280091;-76.97927519;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;NINGUNA
A-2023-09-131;16/09/2023;17:30;ATROPELLO;;1;0;CARRETERA CENTRAL KM. 10.300;;-12.017053;-76.892538;DESPEJADO;IMPRUDENCIA DEL PEATÓN;OTRO (IMPRUDENCIA DEL PEATÓN);;NINGUNA
A-2023-09-132;16/09/2023;19:50;CHOQUE;CON ATROPELLO;1;0;VIA DE EVITAMIENTO KM 5.100;;-12.10124;-76.979505;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-133;19/09/2023;06:00;CHOQUE;;1;0;JR. LAMPA CDRA. 08 CON JR. PUNO CDRA. 02;;-12.05112478;-77.03211089;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;NINGUNA
A-2023-09-134;19/09/2023;08:00;CAÍDA DE PASAJERO;;1;0;CARRETERA PANAMERICANA SUR KM. 10.000;;-12.144557;-76.981742;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-135;21/09/2023;11:20;ATROPELLO;;1;0;CARRETERA CENTRAL KM. 3.500;;-12.023776;-76.961846;DESPEJADO;IMPRUDENCIA DEL PEATÓN;OTRO (IMPRUDENCIA DEL PEATÓN);;NINGUNA
A-2023-09-136;24/09/2023;02:00;ATROPELLO FUGA;;1;0;AV. FERROCARRIL ;ALTURA AV. CESAR VALLEJO CDRA. 21;-12.04066253;-76.98161261717986;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-137;22/09/2023;09:45;CHOQUE;;1;1;VIA DE EVITAMIENTO KM 5.914;ALTURA PUENTE PEATONAL CAJA DE AGUA;-12.03497018;-77.01010964;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;NINGUNA
A-2023-09-138;26/09/2023;01:30;VOLCADURA;CON CAIDA;1;0;VIA DE EVITAMIENTO;ALTURA PARADERO RAYITO DE SOL ;-12.0424368;-77.03060399;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;NINGUNA
A-2023-09-139;26/09/2023;19:25;ATROPELLO;;1;1;CARRETERA PANAMERICANA NORTE KM. 44.900;ALTURA DE ASOC. PYME;-11.769943;-77.158992;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-14;01/09/2023;05:30;ATROPELLO FUGA;ATROPELLO FATAL Y FUGA DE VEHICULO;1;0;CARRETERA AREQUIPA LA JOYA INGRESO ASOC. LAS LOMAS EL EDEN;LA JOYA;-16.362204;-71.624628;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES
A-2023-09-140;27/09/2023;18:30;CHOQUE;CON VOLCADURA;1;0;AV. HUARACAY CON CALLE SAN PABLO;ALTURA CLINICA MUNICIPAL DE SANTA ANITA;-12.03663367;-76.95139408;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-141;27/09/2023;06:30;CHOQUE;CON VOLCADURA;1;1;CALLE MADRID CON JR. ASUNCION;ALTURA CENTRO COMERCIAL HONDURAS;-11.95251972;-77.05317792;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-142;28/09/2023;19:30;ATROPELLO FUGA;;1;0;CARRETERA CENTRAL KM. 18;FRENTE A INMUEBLE ASOC. VIVIENDA VILLA RICA;-11.992203;-76.825113;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-143;27/09/2023;15:50;DESPISTE;;1;0;CARRETERA CENTRAL KM. 95.500;;-11.747355;-76.291037;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-144;29/09/2023;05:30;ATROPELLO FUGA;;1;0;CARRETERA PANAMERICANA NORTE KM. 41.900;ALTURA CONTROL SUNAT ANCON;-11.792218;-77.147074;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-145;28/09/2023;21:00;CHOQUE CON OBJETO FIJO;APLASTAMIENTO DE CONDUCTOR;1;0;AV. ANTONIO RAYMONDI CON CALLE 23;;-12.09060189;-76.77498552;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-146;29/09/2023;22:40;CHOQUE;;1;0;AV. LAS TORRES CON CALLE LAS FLORES;ALTURA DE LA ASOC. SAN VALENTIN;-11.9985009;-76.92684323;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-147;30/09/2023;19:45;CHOQUE;;1;1;AV. LA MARINA CDRA. 32;;-12.07537112;-77.0976693;DESPEJADO;NO IDENTIFICA LA CAUSA;;;NINGUNA
A-2023-09-148;25/09/2023;00:20;ATROPELLO;ATROPELLO;1;0;CALLE MARIA PARADO DE BELLIDO CON AV. MARIANO NECOCHEA;;-17.97841;-70.2373;DESPEJADO;IMPRUDENCIA DEL PEATÓN;ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;SIN OBSERVACIONES.
A-2023-09-149;30/09/2023;22:10;CHOQUE;POR DETERMINAR;1;0;CALLE ENTRE EL AH. EL CONDADO Y EL AH ROSA DE GUADALUPE ;ALTURA DEL INMUEBLE UBICADO EN LA MZ 2H LT 5 ;-5.190595;-80.684413;DESPEJADO;;;;
A-2023-09-15;03/09/2023;08:00;ATROPELLO;ATROPELLO FATAL;1;0;KM. 44.400 CARRETERA AREQUIPA;CIUDAD MUNICIPAL;-16.331323;-71.590875;SOLEADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES
A-2023-09-150;01/09/2023;13:00;DESPISTE;VOLCADURA;1;0;LUGAR DENOMINADO TRANCA PATA;;-13.705622;-73.757363;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);EXCESO DE CONFIANZA;TERRENO DEPRESIVO ABISMO
A-2023-09-151;02/09/2023;04:30;DESPISTE;PARCIAL, SEGUIDO DE CHOQUE CON SUBSECUENTE VOLCADURA;1;0;CARRETERA QUE CONDUCE DE CAJAMARCA A OTUZCO;;-7.1456624;-78.4917039;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;
A-2023-09-152;05/09/2023;11:30;INCENDIO;;1;8;CARRETERA QUE CONDUCE CELENDIN A HUASMIN;;-6.875006447;-78.1747825924907;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-09-153;02/09/2023;06:30;DESPISTE;;1;1;CARRETERA QUEROCOTILLO AL C.P. INGUER;;-6.239888;-79.051608;DESPEJADO;IMPERICIA DEL CONDUCTOR;;;
A-2023-09-154;06/09/2023;05:40;CHOQUE;FRONTAL SUBSECUENTE VOLCADURA EN TONEL DERECHO;1;2;CARRETERA FERNANDO BELAUNDE TERRY. SECTOR EL ALMENDRAL;;-5.780258437;-78.7060654849252;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;
A-2023-09-155;09/09/2023;10:30;ATROPELLO;CON PROYECCIÓN;1;0;JR. 28 DE JULIO - SITACOCHA - LLUCHUBAMBA;;-7.516598;-77.969934;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;
A-2023-09-156;30/09/2023;13:30;VOLCADURA;TONEL IZQUIERDO;1;0;CARRETERA DEL CASERÍO YANOCUNA AL DISTRITO DE QUEROCOTO. CASERIO CUSIHUAN;;-6.430171;-79.007861;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;
A-2023-09-157;21/09/2023;18:30;VOLCADURA; TONEL DERCHO;1;0;CARRETERA C.P. HUALLANGATE - CP SUSANGATE;;-6.298809;-78.521754;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;
A-2023-09-159;08/09/2023;18:00;CHOQUE;VOLCADURA;1;0;AV. 3 DE OCTUBRE CON AV. AGROINDUSTRIAL;;-12.22711923;-76.9491190048052;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;NINGUNA
A-2023-09-16;05/09/2023;08:15;ATROPELLO;ATROPELLO CONSECUENCIA FATAL;1;1;AREQUIPA CUADRA 13 PP.JJ. MIGUEL GRAU;MIGUEL GRAU;-16.40645;-71.478831;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES
A-2023-09-160;08/09/2023;23:50;ATROPELLO;;1;0;AV. ALFREDO BENAVIDES CDRA 14 CON AV. ROOSEVELT CDRA 61;;-12.12633814;-77.01808096564302;DESPEJADO;IMPRUDENCIA DEL PEATÓN;DESACATO DE SEÑAL DE TRÁNSITO;;NINGUNA
A-2023-09-161;11/09/2023;03:40;ATROPELLO;VOLCADURA;2;0;CARRETERA PANAMERICANA NORTE KM. 32;ALTURA PUENTE GRAMADAL;-11.856257;-77.084979;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;NINGUNA
A-2023-09-162;10/09/2023;18:20;ATROPELLO;;1;0;JR. GENERAL FELIPE VARELA CDRA. 10;ALTURA GRIFO PRIMAX;-12.05909353;-77.04594513297138;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;NINGUNA
A-2023-09-163;13/09/2023;00:30;ATROPELLO;;1;0;VÍA DE EVITAMIENTO;ALTURA PUENTE ACHO;-12.04314419;-77.02277267372399;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;NINGUNA
A-2023-09-164;14/09/2023;09:00;CHOQUE;;1;23;CARRETERA PANAMERICANA SUR KM. 43.500;;-12.355931;-76.800488;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;NINGUNA
A-2023-09-165;15/09/2023;19:40;ATROPELLO;CHOQUE FUGA;3;2;AV. MARISCAL ELOY URETA CON AV. MARISCAL AGUSTÍN GAMARRA;;-12.06848315;-76.99187390655781;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;NINGUNA
A-2023-09-166;16/09/2023;01:40;CHOQUE;CON VOLCADURA;1;0;CARRETERA PANAMERICANA SUR KM. 5.270;ALTURA PUENTE PENTAGONITO;-12.10260785;-76.9796761745535;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;NINGUNA
A-2023-09-167;16/09/2023;17:30;ATROPELLO;;1;0;CARRETERA CENTRAL KM. 10.300;;-12.0171;-76.892522;DESPEJADO;IMPRUDENCIA DEL PEATÓN;CRUCE INDEBIDO POR LA CALZADA;;NINGUNA
A-2023-09-168;16/09/2023;19:50;ATROPELLO;CHOQUE;1;0;VIA EVITAMIENTO KM. 5.100;;-12.031244;-77.003756;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;NINGUNA
A-2023-09-169;19/09/2023;06:00;CHOQUE;VOLCADURA;1;0;JR. LAMPA CON JR. PUNO;;-12.05121229;-77.03199145348823;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;CONDUCIR EN ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;IMPRUDENCIA DEL CONDUCTOR DEL VEHICULO MOTOCICLETA
A-2023-09-17;07/09/2023;12:20;ATROPELLO FUGA;ATROPELLO CONSECUENCIA FATAL Y FUGA;1;0;AV. FORJA CERCADO;PUENTE SAN ISIDRO;-16.41013373;-71.5510387;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES
A-2023-09-170;19/09/2023;08:00;CAÍDA DE PASAJERO;Y POSTERIOR ARRASTRE;1;0;CARRETERA PANAMERICANA SUR KM. 10;;-12.144546;-76.981882;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;NINGUNA
A-2023-09-171;21/09/2023;11:20;ATROPELLO;;1;0;CARRETERA CENTRAL KM. 3.500;;-12.04636019;-76.94413567550122;DESPEJADO;IMPRUDENCIA DEL PEATÓN;DESACATO DE SEÑAL DE TRÁNSITO;;NINGUNA
A-2023-09-172;22/09/2023;09:45;CHOQUE;;1;1;VÍA DE EVITAMIENTO KM. 5.914;ALTURA PUENTE PEATONAL CAJA DE AGUA;-12.03491147;-77.01016074610052;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;ADELANTAR INDEBIDAMENTE;;IMPRUDENCIA DEL CONDUCTOR DEL VEHÍCULO MOTOCICLETA
A-2023-09-173;24/09/2023;02:00;ATROPELLO FUGA;;1;0;AV. FERROCARIL ;ALTURA AV. CESAR VALLEJO CDRA. 21;-12.04039924;-76.98118165786065;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;NINGUNA
A-2023-09-174;26/09/2023;01:30;VOLCADURA;;1;0;VÍA DE EVITAMIENTO KM. 8.600;ALTURA PARADERO RAYITO DE SOL - PUENTE PEATONAL TRUJILLO;-12.04184022;-77.03216902750951;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;NINGUNA
A-2023-09-178;28/09/2023;19:30;ATROPELLO FUGA;;1;0;CARRETERA CENTRAL KM. 18;FRENTE A INMUEBLE ASOC. VIVIENDA VILLA RICA;-11.993605;-76.828542;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;NINGUNA
A-2023-09-179;09/09/2023;17:40;CHOQUE;CON CONSECUENCIA FATAL;1;0;CARRETERA HUARAZ-CARAZ;ALTURA DEL CASERIO DE LLACTA FRONTIS AL LAVADERO;-9.159621878;-77.733460206841;DESPEJADO;IMPERICIA DEL CONDUCTOR;;;NN
A-2023-09-18;13/09/2023;06:30;DESPISTE;CHOQUE, VOLCADURA;1;0;INTEROCEANICO SUR KM. 20.500;UCHUMAYO;-16.420045;-71.646365;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES
A-2023-09-182;27/09/2023;15:50;DESPISTE;VOLCADURA;1;0;CARRETERA CENTRAL KM. 95.500;;-11.747348;-76.291009;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;NINGUNA
A-2023-09-183;29/09/2023;05:30;ATROPELLO FUGA;;1;0;CARRETERA PANAMERICANA NORTE KM. 41.900;ALTURA CONTROL SUNAT - ANCÓN;-11.793869;-77.145334;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;NINGUNA
A-2023-09-184;30/09/2023;19:45;CHOQUE;;1;1;AV. LA MARINA CDRA. 32;;-12.07497453;-77.09869219070956;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;NINGUNA
A-2023-09-19;14/09/2023;13:14;CHOQUE;-;1;0;CARRETERA FERNANDO BELAUNDE TERRY KM 533 800;ALTURA AL GRIFO MAYKOL;-6.27617;-76.767232;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;
A-2023-09-2;04/09/2023;20:00;CHOQUE;-;1;0;CARRETERA PANAMERICANA SUR KM. 426;-;-14.70235213;-75.105315495226;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;
A-2023-09-20;14/09/2023;19:00;ATROPELLO;-;1;0;AV. ROMA CON AV. BUENOS AIRES ;-;-14.040949;-75.701914;DESPEJADO;NO IDENTIFICA LA CAUSA;;;
A-2023-09-21;02/09/2023;08:00;DESPISTE;VOLCADURA;1;0;CARRETERA BINACIONAL MOQUEGUA DESAGUADERO KM. 157 450CARRETERA BINACIONAL MOQUEGUA DESAGUADERO ;KM. 157 450;-17.20364588;-69.76388548947651;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;
A-2023-09-22;09/09/2023;03:10;DESPISTE;DESPISTE, VOLCADURA;3;2;ALTURA DEL KM. 4.800 DE LA VIA PENETRACION TINTAYA ESPINAR;ESPINAR;-15.734174;-71.031393;DESPEJADO;NO IDENTIFICA LA CAUSA;;;SIN OBSERVACIONES
A-2023-09-23;14/09/2023;20:50;DESPISTE;VOLCADURA;1;0;CARRETERA ACCESO A HUATA;SECTOR JUCHUYMURO;-15.657703;-69.952775;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;EXCESO DE VELOCIDAD;;
A-2023-09-24;17/09/2023;21:35;ATROPELLO;FATAL;1;0;CARRETERA PANAMERICANA SUR PUNO-DESAGUADERO;KM. 1384 100;-15.94125;-69.862361;DESPEJADO;IMPRUDENCIA DEL PEATÓN;ESTADO DE EBRIEDAD Y/O DROGADICCIÓN;;
A-2023-09-25;14/09/2023;18:30;DESPISTE;-;1;0;AV. AYABACA S/N - COMATRANA ;-;-14.07878031;-75.77511070970381;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;
A-2023-09-26;17/09/2023;04:45;CHOQUE FUGA;-;1;1;CARRETERA YURACYACU A NUEVA CAJAMARCA KM 6 170;-;-5.944139;-77.250069;DESPEJADO;IMPRUDENCIA DEL CONDUCTOR;OTRO (IMPRUDENCIA DEL CONDUCTOR);;SE INVESTIGA
A-2023-09-27;19/09/2023;21:30;ATROPELLO;-;1;0;C.P.SUR KM 488;ENTRADA   MARCONA ;-15.14306;-74.980013;DESPEJADO;EN PROCESO DE INVESTIGACIÓN;NO CUENTA CON CAUSA ESPECIFICA;;
