Codigo_Unico;UBIGEO;DEPARTAMENTO;PROVINCIA;DISTRITO;LATITUD;LONGITUD;nombre_establecimiento;Direccion;Categoria;Competencia_Via;Competencia Administrativa;Siniestros_fatales
30385;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1682214;-76.9187761;CONSULTORIO ODONTOLOGICO MGE DENTAL;AVENIDA NICOLAS DE PIAâROLA  N 240SECCION 1 SUB LOTE 12A MANZANA B1 SECTOR VILLA MARIA DEL TRIUNFO  AAHH VILLA MARIA DEL TRIUNFO ZONA CERCADO DISTRITO VILLA MARIA DEL TRIUNFO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
27674;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.60013616;-69.18275389;CONSULTORIO MEDICO MI SALUD SERVICIOS MEDICOS BLAS;AVENIDA LEON VELARDE NUMERO 1014 DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-2;DISTRITAL;PROVINCIAL;0
28929;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.60006287;-69.18274048;CENTRO MEDICO ESPECIALIZADO BALBIN;AVENIDA LEON VELARDE NUMERO 1030 DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-3;DISTRITAL;PROVINCIAL;0
3603;50116;AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;-13.15850315;-74.20863984;CENTRO DE SALUD CONCHOPATA;AVENIDA AV. AMANCAES S/N NUMERO S/N DISTRITO ANDRES AVELINO CACERES D. PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
26365;40129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.43008712;-71.52860331;CONSULTORIOS MAâDICOS INNOVASALUD;AVENIDA ESTADOS UNIDOS NUMERO 304 PISO 2 DISTRITO JOSE LUIS BUSTAMANTE Y RIVERO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
28652;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-12.02476236;-77.00950987;CENTRO DE CIRUGIA;AVENIDA PROCERES DE LA INDEPENDENCIA NUMERO 401 PISO 1 MANZANA G1 LOTE 31 URBANIZACION CHACARILLA DE OTERO DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
28595;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.21342963;-76.93635261;CONSULTORIO ODONTOLOGICO CESAR VALLEJO DEL DR. ANGELO RIMAY;OTROS SECTOR 3 GRUPO 7 MANZANA N LOTE 6 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;2
30226;100101;HUANUCO;HUANUCO;HUANUCO;-9.9207648;-76.2410843;CENTRO PEDIAÅTRICO LUISITO;SEICHI IZUMI NUMERO 541 DISTRITO HUANUCO PROVINCIA HUANUCO DEPARTAMENTO HUANUCO;I-3;DISTRITAL;PROVINCIAL;0
6192;150101;LIMA;LIMA;LIMA;-12.0509882;-77.0673543;CENTRO DE SALUD MIRONES;AVENIDA LUIS BRAYLE 13 LIMA LIMA LIMA;I-3;DISTRITAL;PROVINCIAL;0
10440;150113;LIMA;LIMA;JESUS MARIA;-12.07853182;-77.04254664;IntegraSalud Consultorios MA©dicos;AVENIDA AV. SALAVERRY 1258 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
28759;150140;LIMA;LIMA;SANTIAGO DE SURCO;-12.1280497;-76.987226;CONSULTORIO ODONTOLOGICO  SALUDENTAL;AVENIDA BENAVIDES ALFREDO 4838 MZA F1 LT 000023 PROLG BENAVIDES DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
3777;50407;AYACUCHO;HUANTA;SIVIA;-12.50626333;-73.91551333;PUESTO DE SALUD GUAYAQUIL;PLAZA PLAZA PRINCIPAL GUAYAQUIL DISTRITO SIVIA PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;DISTRITAL;0
30902;150125;LIMA;LIMA;PUENTE PIEDRA;-11.8657943;-77.0778329;CENTRO ODONTOLOGICO DENTALIA;AVENIDA BUENOS AIRES 328A CP RURAL EL CALICH DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
28534;150116;LIMA;LIMA;LINCE;-12.0854497;-77.0345246;CONSULTORIO ODONTOLOGICO HUAYTA;AVENIDA AREQUIPA NUMERO 2080 DEPARTAMENTO 406 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
14689;150801;LIMA;HUAURA;HUACHO;-11.1227218;-77.6105679;CENTRO MEDICO ESPECIALIZADO GINEMED;AVENIDA SAN MARTIN N∫ 373  HUAURA HUAURA LIMA;I-2;DISTRITAL;PROVINCIAL;0
31060;40126;AREQUIPA;AREQUIPA;YANAHUARA;-16.3977391;-71.5575586;CENTRO MEDICO CLISANTE;AVENIDA EMMEL NUMERO 137 PISO 1 DISTRITO YANAHUARA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
31843;140301;LAMBAYEQUE;LAMBAYEQUE;LAMBAYEQUE;-6.7197666;-79.9080757;CENTRO MEDICO DE  LA SOCIEDAD DE BENEFICENCIA DE LAMBAYEQUE;CALLE JUNIN NUMERO 576 PISO 1 DISTRITO LAMBAYEQUE PROVINCIA LAMBAYEQUE DEPARTAMENTO LAMBAYEQUE;I-3;DISTRITAL;PROVINCIAL;0
31097;150103;LIMA;LIMA;ATE;-12.0125162;-76.8241407;CENTRO MEDICO PANDO;"AVENIDA 15 DE JULIO UVC 3  LOTE 10  ZONA B  HUAYCAN 
 ATE LIMA LIMA";I-3;PROVINCIAL;DISTRITAL;0
20910;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-12.01193777;-77.00252301;CENTRO MEDICO OJOSALUD;AVENIDA AV. PROCERES DE LA INDEPENDENCIA 1359-1361 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;1
31379;50401;AYACUCHO;HUANTA;HUANTA;-12.94379688;-74.24798069;CENTRO MEDICO  THANIY;VICTOR FAJARDO NUMERO 281 PISO 1 DISTRITO HUANTA PROVINCIA HUANTA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;PROVINCIAL;0
31029;150131;LIMA;LIMA;SAN ISIDRO;-12.1001227;-77.0196116;CENTRO MAâDICO LIMATAMBO TOWER;AVENIDA REPUBLICA DE PANAMA NUMERO 3576 PISO 8 INTERIOR 1001 DISTRITO SAN ISIDRO PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
31693;50115;AYACUCHO;HUAMANGA;JESUS NAZARENO;-13.156082;-74.217445;CENTRO MEDICO WARI S.A.C.;Jr.MARIANO MELGAR 464 NUMERO 464 DISTRITO JESUS NAZARENO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-3;PROVINCIAL;DISTRITAL;0
30843;150143;LIMA;LIMA;VILLA MARIA DEL TRIUNFO;-12.1687055;-76.9271853;CENTRO MEDICO MEDICAL HOPE;AVENIDA 26 DE NOVIEMBRE N 1516, LOTE 4, MANZANA 85,  P.J. NUEVA ESPERANZA, ZONA NUEVA ESPERANZA DISTRITO VILLA MARIA DEL TRIUNFO PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
31723;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.09059258;-77.05728828;CENTRO MEDICO MEDILABORIS;AVENIDA PERSHING (EX FAUSTINO SAÅCHEZ CARRIAìN) NUMERO 758 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
31216;150108;LIMA;LIMA;CHORRILLOS;-12.1738276;-77.0198434;Consultorio dental Sonrisa Y Vida;AVENIDA DEFENSORES DEL MORRO N ¬∞ 1072 URB. LOS LAURELES DISTRITO CHORRILLOS PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
31742;160101;LORETO;MAYNAS;IQUITOS;-3.74246774;-73.25867451;CENTRO GINECOLAìGICO Y OBSTAâTRICO DR. GUABLOCHE;SARGENTO LORES NUMERO 1506 DISTRITO IQUITOS PROVINCIA MAYNAS DEPARTAMENTO LORETO;I-2;DISTRITAL;PROVINCIAL;0
31482;40103;AREQUIPA;AREQUIPA;CAYMA;-16.3458189;-71.5415765;POLICLINICO DIVINO NIAëO;PROGRESO NUMERO 790 MANZANA M LOTE 10 DISTRITO CAYMA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
31780;150114;LIMA;LIMA;LA MOLINA;-12.102855;-76.94644281;MEDICARE A & C CONSULTORIOS MEDICOS;AVENIDA LOS CONDORES N¬∞ 460 - UI 66, MZ G, LOTE 5-6, SUPERMANZANA U-2 URBANIZACION LA CAPILLA DISTRITO LA MOLINA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
31766;150801;LIMA;HUAURA;HUACHO;-11.126591;-77.597545;CENTRO MEDICO SAN GABRIELITO;OTROS INDUSTRIA PACOCHA NUMERO S/N MANZANA I LOTE 25 DISTRITO SANTA MARIA PROVINCIA HUAURA DEPARTAMENTO LIMA;I-3;DISTRITAL;PROVINCIAL;0
31464;70106;CALLAO;CALLAO;VENTANILLA;-11.8718899;-77.1403074;CONSULTORIO DENTAL SMILE CARE;AVENIDA LA PLAYA MANZANA D LOTE 18,19 URBANIZACION A.H PROGRAMA DESARROLLO 2000 DISTRITO VENTANILLA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-1;PROVINCIAL;DISTRITAL;0
31325;150110;LIMA;LIMA;COMAS;-11.9114953;-77.0388011;CONSULTORIO MEDICO ALVARADO;AVENIDA TUPAC AMARU NUMERO 8171 PISO 2 MANZANA B LOTE 3 URBANIZACION Popular San Carlos DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;1
31558;150201;LIMA;BARRANCA;BARRANCA;-10.7504664;-77.7634265;"CONSULTORIO MAâDICO - LABORATORIO ""PROGRESO""";PROGRESO NUMERO 233 DISTRITO BARRANCA PROVINCIA BARRANCA DEPARTAMENTO LIMA;I-3;DISTRITAL;PROVINCIAL;0
31614;30213;APURIMAC;ANDAHUAYLAS;SAN JERONIMO;-13.6663032;-73.34785641;CENTRO DE SALUD MENTAL COMUNITARIO UNIVERSITARIO JOSE MARIA ARGUEDAS;AVENIDA JOSE MARIA ARGUEDAS S/N 1 INTERIOR DE LA UNAJMA SAN JERONIMO ANDAHUAYLAS APURIMAC;I-3;PROVINCIAL;DISTRITAL;0
31487;40109;AREQUIPA;AREQUIPA;MARIANO MELGAR;-16.40910622;-71.51119412;CENTRO MEDICO NUEVO HORIZONTE;CALLE PARIS NUMERO 239 MANZANA 4 LOTE 10 URBANIZACION SANTA ROSA DISTRITO MARIANO MELGAR PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
31883;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;-12.15968033;-76.95895828;CENTRO MEDICO BUENAVENTURA;AVENIDA MIGUEL IGLESIAS N∫ 993-997 MANZANA D2 LOTE 5 URBANIZACION SAN JUAN DE MIRAFLORES PARCELA D DISTRITO SAN JUAN DE MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;1
30804;150133;LIMA;LIMA;SAN JUAN DE MIRAFLORES;-12.173991;-76.962597;SMILE DENTAL CARE CONSULTORIO ODONTOLOGICO;OTROS PROLONGACION AV MIGUEL IGLESIAS PISO 2 MANZANA I 1 LOTE 18 URBANIZACION PUEBLO JOVEN HEROES DE SAN JUAN PLAN INTEGRAL PAMPAS DE SAN JUAN DISTRITO SAN JUAN DE MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
32150;50101;AYACUCHO;HUAMANGA;AYACUCHO;-13.1638737;-74.2235641;Consultorio OdontolA≥gico Aguilars;Cusco NUMERO 459 PISO 1 DISTRITO AYACUCHO PROVINCIA HUAMANGA DEPARTAMENTO AYACUCHO;I-1;PROVINCIAL;PROVINCIAL;0
32617;60801;CAJAMARCA;JAEN;JAEN;-5.71119734;-78.7967942;CENTRO MAâDICO OCUPACIONAL D¬¥SALUD EIRL;CALLE CESAR VALLEJO - MORRO SOLAR BAJO - JAAâN NUMERO 810 PISO 1 URBANIZACION SAN JAVIER ARMAS DISTRITO JAEN PROVINCIA JAEN DEPARTAMENTO CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
31066;70106;CALLAO;CALLAO;VENTANILLA;-11.8735689;-77.1254269;SEDIMEDIC CONSULTORIOS MEDICOS;CALLE TRES NUMERO 129 MANZANA V - 7 LOTE 12 URBANIZACION CIUDAD SATELITE DISTRITO VENTANILLA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;DISTRITAL;0
30869;30201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.65674635;-73.38735614;Consultorio dental Eco Dent;AVENIDA Avenida Andahuaylas NUMERO 282 PISO 2 DISTRITO ANDAHUAYLAS PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC;I-1;PROVINCIAL;PROVINCIAL;0
31819;150801;LIMA;HUAURA;HUACHO;-11.10794098;-77.6014845;CONSULTORIO MEDICO HIPOLITO UNANUE;AVENIDA ESPINAR NUMERO 174 PISO 1 MANZANA b LOTE 17 DISTRITO HUACHO PROVINCIA HUAURA DEPARTAMENTO LIMA;I-2;DISTRITAL;PROVINCIAL;0
31577;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.576053;-69.19773403;CENTRO MEDICO DEL DIABETICO;PASAJE LAS CAPIRONAS NUMERO S/N PISO 1 DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-2;DISTRITAL;PROVINCIAL;0
31882;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.2034996;-76.9425827;"CONSULTORIO ODONTOLOGICO  "" A  SONREIR """;OTROS SECTOR 2 GRUPO 07 MZ  A  LT 12 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;0
31827;220101;SAN MARTIN;MOYOBAMBA;MOYOBAMBA;-6.0326132;-76.9814741;CONSULTORIO MEDICO MADRE DE CRISTO;28 DE JULIO NUMERO 219 DISTRITO MOYOBAMBA PROVINCIA MOYOBAMBA DEPARTAMENTO SAN MARTIN;I-2;DISTRITAL;PROVINCIAL;0
32939;150122;LIMA;LIMA;MIRAFLORES;-12.1216291;-77.0184048;CENTRO ODONTOLOGICO SELIDENT;AVENIDA ROOSEVELT NUMERO 5806 URBANIZACION LA AURORA DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
31851;10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.2301725;-77.8710706;CONSULTORIO MEDICO MEDICINE;2 DE MAYO NUMERO 624 DISTRITO CHACHAPOYAS PROVINCIA CHACHAPOYAS DEPARTAMENTO AMAZONAS;I-2;PROVINCIAL;PROVINCIAL;0
32860;40129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.43026628;-71.52908872;DENTALIKE CONSULTORIO DENTAL;CALLE HONDURAS NUMERO 100 PISO 2 DEPARTAMENTO 5 MANZANA O LOTE 1 URBANIZACION SATELITE GRANDE DISTRITO JOSE LUIS BUSTAMANTE Y RIVERO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-1;PROVINCIAL;DISTRITAL;0
31898;230101;TACNA;TACNA;TACNA;-18.0143065;-70.251196;CONSULTORIO DENTAL FABELYDENT;AVENIDA SAN MARTIN NUMERO 223 PISO 2 DEPARTAMENTO 201 DISTRITO TACNA PROVINCIA TACNA DEPARTAMENTO TACNA;I-1;DISTRITAL;PROVINCIAL;0
31811;220901;SAN MARTIN;SAN MARTIN;TARAPOTO;-6.4815272;-76.3679771;CENTRO ODONTOLOGICO AMERICANO - TARAPOTO;AUGUSTO B LEGUIA NUMERO 1119 DISTRITO TARAPOTO PROVINCIA SAN MARTIN DEPARTAMENTO SAN MARTIN;I-3;DISTRITAL;PROVINCIAL;0
31989;150201;LIMA;BARRANCA;BARRANCA;-10.75523;-77.762305;CENTRO MEDICO ESPECIALISTAS UNIDOS;ARICA NUMERO 228 DISTRITO BARRANCA PROVINCIA BARRANCA DEPARTAMENTO LIMA;I-3;DISTRITAL;PROVINCIAL;0
32243;70101;CALLAO;CALLAO;CALLAO;-12.0387348;-77.0986102;POLICLINICO MEDDIX;AVENIDA ELMER FAUCETT NUMERO 224 DISTRITO CARMEN DE LA LEGUA-REYNOSO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-3;PROVINCIAL;PROVINCIAL;0
32225;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.58698238;-69.19660793;CONSULTORIO MEDICO IDME;AVENIDA FITZCARRALD PROLONGACION NUMERO 1906 MANZANA I DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-2;DISTRITAL;PROVINCIAL;1
32433;40129;AREQUIPA;AREQUIPA;JOSE LUIS BUSTAMANTE Y RIVERO;-16.4279234;-71.5143747;POLICLINICO ATENEA;URBANIZACION CASA BLANCA MANZANA A LOTE 5 URBANIZACION CASA BLANCA DISTRITO JOSE LUIS BUSTAMANTE Y RIVERO PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-3;PROVINCIAL;DISTRITAL;0
32755;10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.23061865;-77.86841235;InteliDent Consultorio Dental;Triunfo 579 2 a media cuadra del Parque BelA©n en direcciA≥n a la Plazuela de Burgos CHACHAPOYAS CHACHAPOYAS AMAZONAS;I-1;PROVINCIAL;PROVINCIAL;0
32364;150801;LIMA;HUAURA;HUACHO;-11.12001917;-77.59744816;"CENTRO MEDICO EN GINECOLOGAçA Y OBSTETRICIA "" SOFAçA VICTORIA """;OTROS LOS CIPRESES MANZANA F LOTE 5A URBANIZACION LOS CIPRESES DISTRITO SANTA MARIA PROVINCIA HUAURA DEPARTAMENTO LIMA;I-2;DISTRITAL;PROVINCIAL;0
33275;70104;CALLAO;CALLAO;LA PERLA;-12.06484741;-77.10864694;CONSULTORIO DENTAL D' LUXE;AVENIDA VICTOR RAUL HAYA DE LA TORRE MANZANA B LOTE 2 URBANIZACION BENJAMIN DOIG LOSSIO DISTRITO LA PERLA PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-1;PROVINCIAL;DISTRITAL;0
31992;70103;CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;-12.0433625;-77.0978059;CONSULTORIOS DIOS DE PACTOS S.N.;PIURA NUMERO 160 URBANIZACION P.J. 22 DE OCTUBRE DISTRITO CARMEN DE LA LEGUA-REYNOSO PROVINCIA CALLAO DEPARTAMENTO CALLAO;I-2;PROVINCIAL;DISTRITAL;0
32607;10101;AMAZONAS;CHACHAPOYAS;CHACHAPOYAS;-6.2308128;-77.8739613;Consultorio psicolA≥gico Mental Point;TRIUNFO NUMERO 597 PISO 2 DISTRITO CHACHAPOYAS PROVINCIA CHACHAPOYAS DEPARTAMENTO AMAZONAS;I-1;PROVINCIAL;PROVINCIAL;0
33266;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.57579645;-69.19420961;POLICLINICO PSICOMEDIC D&S E.I.R.L.;LAS CHIMICUAS H16 NUMERO S/N DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-3;DISTRITAL;PROVINCIAL;0
32659;150119;LIMA;LIMA;LURIN;-12.2781899;-76.8685664;POLICLINICO VILLA SALUD LURIN TORRE II;OTROS ASOCIACION DE PROPIETARIOS DE LA URBANIZACION LAS VIRREYNAS MZ F LOTE 7 DISTRITO LURIN PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
32315;150132;LIMA;LIMA;SAN JUAN DE LURIGANCHO;-12.0248327;-76.9915574;POLICLINICO LAS LOMAS;AVENIDA LAS LOMAS NUMERO 305 PISO 1 MANZANA P-5 LOTE 27 URBANIZACION ZARATE DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
32165;150142;LIMA;LIMA;VILLA EL SALVADOR;-12.22108709;-76.93842226;CONSULTORIO MEDICO VIRGEN DE GUADALUPE;OTROS SECTOR 03 GRUPO 21 MANZANA N LOTE 06 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;1
32555;150120;LIMA;LIMA;MAGDALENA DEL MAR;-12.0944659;-77.0596149;ALGIN MEDICAL CENTRO DIAGNOSTICO;AVENIDA MIROQUESADA NUMERO 445 PISO 2 DEPARTAMENTO 201 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
32530;150113;LIMA;LIMA;JESUS MARIA;-12.0859538;-77.0541078;CENTRO DE DIAGNOSTICO DE ENFERMEDADES DIGESTIVAS EIRL;AVENIDA GREGORIO ESCOBEDO NUMERO 676 PISO 6 DEPARTAMENTO 612 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
32006;40117;AREQUIPA;AREQUIPA;SACHACA;-16.4106749;-71.5706335;CONSULTORIO NEUROPEDIATRICO;AVENIDA BRASIL NUMERO 110 PISO 2 URBANIZACION PAMPA DE CAMARONES DISTRITO YANAHUARA PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-2;PROVINCIAL;DISTRITAL;0
32067;30101;APURIMAC;ABANCAY;ABANCAY;-13.6289407;-72.8848704;CENTRO OFTALMOLAìGICO MONSEAëOR ENRIQUE PELACH;URBANIZACION MAGISTERIAL URBANIZACION S/N DISTRITO ABANCAY PROVINCIA ABANCAY DEPARTAMENTO APURIMAC;I-3;PROVINCIAL;PROVINCIAL;0
33734;150136;LIMA;LIMA;SAN MIGUEL;-12.0728103;-77.0987975;CENTRO MEDICO PULSO SALUD;AVENIDA ELMER FAUCETT NUMERO 150 URBANIZACION MARANGA 4TA ETAPA DISTRITO SAN MIGUEL PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;0
34143;150112;LIMA;LIMA;INDEPENDENCIA;-12.0003469;-77.0547361;CONSULTORIO MAâDICO GRANALAB;AVENIDA LAS VIOLETAS NUMERO 656 URBANIZACION LAS VIOLETAS DISTRITO INDEPENDENCIA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
33134;140106;LAMBAYEQUE;CHICLAYO;LA VICTORIA;-6.7863729;-79.8340508;"CENTRO ESPECIALIZADO DE SALUD MENTAL COMUNITARIO ""CONEXIAìN INTEGRAL"" -  LA VICTORIA";CALLE NUEVO MUNDO 210 TANQUE ELEVADO DE LA VICTORIA - PUERTO DE PALOS CHICLAYO CHICLAYO LAMBAYEQUE;I-2;PROVINCIAL;DISTRITAL;0
33038;230101;TACNA;TACNA;TACNA;-18.00300913;-70.23687836;POLICLINICO ROSA ARA;CALLE Jose Rosa Ara NUMERO 1722 PISO 1 DISTRITO TACNA PROVINCIA TACNA DEPARTAMENTO TACNA;I-3;DISTRITAL;PROVINCIAL;0
33196;150136;LIMA;LIMA;SAN MIGUEL;-12.0755358;-77.0909337;Centro de AtenciA≥n Holsalud;CALLE CARLOS GONZALES CANDAMO NUMERO 225 PISO 5 DEPARTAMENTO 501 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
32707;250101;UCAYALI;CORONEL PORTILLO;CALLERIA;-8.3905682;-74.5463562;POLICLINICO 2 DE MAYO;AVENIDA 2 de mayo 757 A 100 metros de EsSalud Ucayali CALLERIA CORONEL PORTILLO UCAYALI;I-3;DISTRITAL;PROVINCIAL;0
33131;150111;LIMA;LIMA;EL AGUSTINO;-12.05237569;-77.00341991;Consultorio OdontolA≥gico Dental Recovery;AVENIDA JosA© de la Riva Aguero NUMERO 858 PISO 1 URBANIZACION 6ta zona DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;1
34585;30201;APURIMAC;ANDAHUAYLAS;ANDAHUAYLAS;-13.65433672;-73.38719322;"CONSULTORIO DENTAL ""INKADENT""";AVENIDA ANDAHUAYLAS NUMERO 602 DISTRITO ANDAHUAYLAS PROVINCIA ANDAHUAYLAS DEPARTAMENTO APURIMAC;I-1;PROVINCIAL;PROVINCIAL;0
34381;150119;LIMA;LIMA;LURIN;-12.2390423;-76.9123228;POLICLINICO SALUD SOLIDARIO;OTROS MZ A LOTE 8 - VILLA ALEJANDRO III ETAPA DISTRITO LURIN PROVINCIA LIMA DEPARTAMENTO LIMA;I-3;PROVINCIAL;DISTRITAL;2
33805;150137;LIMA;LIMA;SANTA ANITA;-12.0428845;-76.9781945;CONSULTORIO DENTAL INTEGRAL G&C;JUSTINIANO MINAYA NUMERO 314 PISO 1 DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA;I-1;PROVINCIAL;DISTRITAL;1
33357;170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;-12.59389293;-69.19312521;POLICLINICO D'DANNALEX J.M.P;PASAJE VICTOR RAUL HAYA DE LA TORRE NUMERO S/N PISO 1 MANZANA 6N LOTE 18 DISTRITO TAMBOPATA PROVINCIA TAMBOPATA DEPARTAMENTO MADRE DE DIOS;I-3;DISTRITAL;PROVINCIAL;1
34018;60801;CAJAMARCA;JAEN;JAEN;-5.70956791;-78.79767723;CENTRO DE SALUD MENTAL COMUNITARIO SUYAY;CALLE LAS PALMERAS 640 LOS PARQUES A MEDIA CUADRA DEL RESTAURANT EL KER0 JAEN JAEN CAJAMARCA;I-3;PROVINCIAL;PROVINCIAL;0
33692;150103;LIMA;LIMA;ATE;-12.0251409;-76.9171577;CONSULTORIO MEDICO ESPECIALIZADO;AVENIDA NICOLAS AYLLON CON Jr.UNION NUMERO 500 PISO 2 INTERIOR 095 DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA;I-2;PROVINCIAL;DISTRITAL;0
34671;40102;AREQUIPA;AREQUIPA;ALTO SELVA ALEGRE;-16.37457436;-71.52210042;Consultorio OdontolA≥gico Family Dental Solutions;OTROS Pueblo Joven Pampas de Polanco, Sector Aproma PISO 1 MANZANA A LOTE 1 DISTRITO ALTO SELVA ALEGRE PROVINCIA AREQUIPA DEPARTAMENTO AREQUIPA;I-1;PROVINCIAL;DISTRITAL;0
